Index,X-coordinate,Y-coordinate,Intensity,Labels
15998,72,85,255,2
15999,72,86,255,2
16000,72,87,255,2
16001,72,88,255,2
16002,72,89,255,2
16003,72,90,255,2
16004,72,91,255,2
16005,72,92,255,2
16006,72,93,255,2
16007,72,94,255,2
16008,72,95,255,2
16009,72,96,255,2
16010,72,97,255,2
16011,72,98,255,2
16012,72,99,255,2
16013,72,100,255,2
16014,72,101,255,2
16015,72,102,255,2
16016,72,103,255,2
16017,72,104,255,2
16018,72,105,255,2
16019,72,106,255,2
16020,72,107,255,2
16021,72,108,255,2
16022,72,109,255,2
16023,72,110,255,2
16024,72,111,255,2
16025,72,112,255,2
16026,72,113,255,2
16027,72,114,255,2
16028,72,115,255,2
16029,72,116,255,2
16030,72,117,255,2
16031,72,118,255,2
16032,72,119,255,2
16033,72,120,255,2
16034,72,121,255,2
16035,72,122,255,2
16036,72,123,255,2
16037,72,124,255,2
16038,72,125,255,2
16039,72,126,255,2
16040,72,127,255,2
16041,72,128,255,2
16042,72,129,255,2
16043,72,130,255,2
16044,72,131,255,2
16045,72,132,255,2
16046,72,133,255,2
16047,72,134,255,2
16048,72,135,255,2
16049,72,136,255,2
16050,72,137,255,2
16051,72,138,255,2
16052,72,139,255,2
16053,72,140,255,2
16054,72,141,255,2
16055,72,142,255,2
16056,72,143,255,2
16057,72,144,255,2
16058,72,145,255,2
16059,72,146,255,2
16060,72,147,255,2
16061,72,148,255,2
16062,72,149,255,2
16063,72,150,255,2
16064,72,151,255,2
16065,72,152,255,2
16066,72,153,255,2
16067,72,154,255,2
16068,72,155,255,2
16069,72,156,255,2
16070,72,157,255,2
16071,72,158,255,2
16072,72,159,255,2
16080,72,167,255,3
16081,72,168,255,3
16082,72,169,255,3
16083,72,170,255,3
16084,72,171,255,3
16085,72,172,255,3
16086,72,173,255,3
16087,72,174,255,3
16088,72,175,255,3
16089,72,176,255,3
16185,73,51,255,3
16186,73,52,255,3
16187,73,53,255,3
16188,73,54,255,3
16189,73,55,255,3
16190,73,56,255,3
16191,73,57,255,3
16192,73,58,255,3
16193,73,59,255,3
16194,73,60,255,3
16195,73,61,255,3
16196,73,62,255,3
16197,73,63,255,3
16198,73,64,255,3
16199,73,65,255,3
16200,73,66,255,3
16201,73,67,255,3
16202,73,68,255,3
16203,73,69,255,3
16207,73,73,255,2
16208,73,74,255,2
16209,73,75,255,2
16210,73,76,255,2
16211,73,77,255,2
16212,73,78,255,2
16213,73,79,255,2
16214,73,80,255,2
16215,73,81,255,2
16216,73,82,255,2
16217,73,83,255,2
16218,73,84,255,2
16219,73,85,255,2
16220,73,86,255,2
16221,73,87,255,2
16222,73,88,255,2
16223,73,89,255,2
16224,73,90,255,2
16225,73,91,255,2
16226,73,92,255,2
16227,73,93,255,2
16228,73,94,255,2
16229,73,95,255,2
16230,73,96,255,2
16231,73,97,255,2
16232,73,98,255,2
16233,73,99,255,2
16234,73,100,255,2
16235,73,101,255,2
16236,73,102,255,2
16237,73,103,255,2
16238,73,104,255,2
16239,73,105,255,2
16240,73,106,255,2
16241,73,107,255,2
16242,73,108,255,2
16243,73,109,255,2
16244,73,110,255,2
16245,73,111,255,2
16246,73,112,255,2
16247,73,113,255,2
16248,73,114,255,2
16249,73,115,255,2
16250,73,116,255,2
16251,73,117,255,2
16252,73,118,255,2
16253,73,119,255,2
16254,73,120,255,2
16255,73,121,255,2
16256,73,122,255,2
16257,73,123,255,2
16258,73,124,255,2
16259,73,125,255,2
16260,73,126,255,2
16261,73,127,255,2
16262,73,128,255,2
16263,73,129,255,2
16264,73,130,255,2
16265,73,131,255,2
16266,73,132,255,2
16267,73,133,255,2
16268,73,134,255,2
16269,73,135,255,2
16270,73,136,255,2
16271,73,137,255,2
16272,73,138,255,2
16273,73,139,255,2
16274,73,140,255,2
16275,73,141,255,2
16276,73,142,255,2
16277,73,143,255,2
16278,73,144,255,2
16279,73,145,255,2
16280,73,146,255,2
16281,73,147,255,2
16282,73,148,255,2
16283,73,149,255,2
16284,73,150,255,2
16285,73,151,255,2
16286,73,152,255,2
16287,73,153,255,2
16288,73,154,255,2
16289,73,155,255,2
16290,73,156,255,2
16291,73,157,255,2
16292,73,158,255,2
16293,73,159,255,2
16301,73,167,255,3
16302,73,168,255,3
16303,73,169,255,3
16304,73,170,255,3
16305,73,171,255,3
16306,73,172,255,3
16307,73,173,255,3
16308,73,174,255,3
16309,73,175,255,3
16310,73,176,255,3
16404,74,49,255,3
16405,74,50,255,3
16406,74,51,255,3
16407,74,52,255,3
16408,74,53,255,3
16409,74,54,255,3
16410,74,55,255,3
16411,74,56,255,3
16412,74,57,255,3
16413,74,58,255,3
16414,74,59,255,3
16415,74,60,255,3
16416,74,61,255,3
16417,74,62,255,3
16420,74,65,255,3
16421,74,66,255,3
16422,74,67,255,3
16426,74,71,255,2
16427,74,72,255,2
16428,74,73,255,2
16429,74,74,255,2
16430,74,75,255,2
16431,74,76,255,2
16432,74,77,255,2
16433,74,78,255,2
16434,74,79,255,2
16435,74,80,255,2
16436,74,81,255,2
16437,74,82,255,2
16438,74,83,255,2
16439,74,84,255,2
16440,74,85,255,2
16441,74,86,255,2
16442,74,87,255,2
16443,74,88,255,2
16444,74,89,255,2
16445,74,90,255,2
16446,74,91,255,2
16447,74,92,255,2
16448,74,93,255,2
16449,74,94,255,2
16450,74,95,255,2
16451,74,96,255,2
16452,74,97,255,2
16453,74,98,255,2
16454,74,99,255,2
16455,74,100,255,2
16456,74,101,255,2
16457,74,102,255,2
16458,74,103,255,2
16459,74,104,255,2
16460,74,105,255,2
16461,74,106,255,2
16462,74,107,255,2
16463,74,108,255,2
16464,74,109,255,2
16465,74,110,255,2
16466,74,111,255,2
16467,74,112,255,2
16468,74,113,255,2
16469,74,114,255,2
16470,74,115,255,2
16471,74,116,255,2
16472,74,117,255,2
16473,74,118,255,2
16474,74,119,255,2
16475,74,120,255,2
16476,74,121,255,2
16477,74,122,255,2
16478,74,123,255,2
16479,74,124,255,2
16480,74,125,255,2
16481,74,126,255,2
16482,74,127,255,2
16483,74,128,255,2
16484,74,129,255,2
16485,74,130,255,2
16486,74,131,255,2
16487,74,132,255,2
16488,74,133,255,2
16489,74,134,255,2
16490,74,135,255,2
16491,74,136,255,2
16492,74,137,255,2
16493,74,138,255,2
16494,74,139,255,2
16495,74,140,255,2
16496,74,141,255,2
16497,74,142,255,2
16498,74,143,255,2
16499,74,144,255,2
16500,74,145,255,2
16501,74,146,255,2
16502,74,147,255,2
16503,74,148,255,2
16504,74,149,255,2
16505,74,150,255,2
16506,74,151,255,2
16507,74,152,255,2
16508,74,153,255,2
16509,74,154,255,2
16510,74,155,255,2
16511,74,156,255,2
16512,74,157,255,2
16513,74,158,255,2
16514,74,159,255,2
16515,74,160,255,2
16523,74,168,255,3
16524,74,169,255,3
16525,74,170,255,3
16526,74,171,255,3
16527,74,172,255,3
16528,74,173,255,3
16529,74,174,255,3
16530,74,175,255,3
16531,74,176,255,3
16624,75,48,255,3
16625,75,49,255,3
16626,75,50,255,3
16627,75,51,255,3
16628,75,52,255,3
16629,75,53,255,3
16630,75,54,255,3
16631,75,55,255,3
16632,75,56,255,3
16633,75,57,255,3
16634,75,58,255,3
16635,75,59,255,3
16636,75,60,255,3
16637,75,61,255,3
16641,75,65,255,3
16642,75,66,255,3
16646,75,70,255,2
16647,75,71,255,2
16648,75,72,255,2
16649,75,73,255,2
16650,75,74,255,2
16651,75,75,255,2
16652,75,76,255,2
16653,75,77,255,2
16654,75,78,255,2
16655,75,79,255,2
16656,75,80,255,2
16657,75,81,255,2
16658,75,82,255,2
16659,75,83,255,2
16660,75,84,255,2
16661,75,85,255,2
16662,75,86,255,2
16663,75,87,255,2
16664,75,88,255,2
16665,75,89,255,2
16666,75,90,255,2
16667,75,91,255,2
16668,75,92,255,2
16669,75,93,255,2
16670,75,94,255,2
16671,75,95,255,2
16672,75,96,255,2
16673,75,97,255,2
16674,75,98,255,2
16675,75,99,255,2
16676,75,100,255,2
16677,75,101,255,2
16678,75,102,255,2
16679,75,103,255,2
16680,75,104,255,2
16681,75,105,255,2
16682,75,106,255,2
16683,75,107,255,2
16684,75,108,255,2
16685,75,109,255,2
16686,75,110,255,2
16687,75,111,255,2
16688,75,112,255,2
16689,75,113,255,2
16690,75,114,255,2
16691,75,115,255,2
16692,75,116,255,2
16693,75,117,255,2
16694,75,118,255,2
16695,75,119,255,2
16696,75,120,255,2
16697,75,121,255,2
16698,75,122,255,2
16699,75,123,255,2
16700,75,124,255,2
16701,75,125,255,2
16702,75,126,255,2
16703,75,127,255,2
16704,75,128,255,2
16705,75,129,255,2
16706,75,130,255,2
16707,75,131,255,2
16708,75,132,255,2
16709,75,133,255,2
16710,75,134,255,2
16711,75,135,255,2
16712,75,136,255,2
16713,75,137,255,2
16714,75,138,255,2
16715,75,139,255,2
16716,75,140,255,2
16717,75,141,255,2
16718,75,142,255,2
16719,75,143,255,2
16720,75,144,255,2
16721,75,145,255,2
16722,75,146,255,2
16723,75,147,255,2
16724,75,148,255,2
16725,75,149,255,2
16726,75,150,255,2
16727,75,151,255,2
16728,75,152,255,2
16729,75,153,255,2
16730,75,154,255,2
16731,75,155,255,2
16732,75,156,255,2
16733,75,157,255,2
16734,75,158,255,2
16735,75,159,255,2
16736,75,160,255,2
16744,75,168,255,3
16745,75,169,255,3
16746,75,170,255,3
16747,75,171,255,3
16748,75,172,255,3
16749,75,173,255,3
16750,75,174,255,3
16751,75,175,255,3
16752,75,176,255,3
16753,75,177,255,3
16844,76,47,255,3
16845,76,48,255,3
16846,76,49,255,3
16847,76,50,255,3
16848,76,51,255,3
16849,76,52,255,3
16850,76,53,255,3
16851,76,54,255,3
16852,76,55,255,3
16853,76,56,255,3
16854,76,57,255,3
16855,76,58,255,3
16856,76,59,255,3
16857,76,60,255,3
16862,76,65,255,3
16867,76,70,255,2
16868,76,71,255,2
16869,76,72,255,2
16870,76,73,255,2
16871,76,74,255,2
16872,76,75,255,2
16873,76,76,255,2
16874,76,77,255,2
16875,76,78,255,2
16876,76,79,255,2
16877,76,80,255,2
16878,76,81,255,2
16879,76,82,255,2
16880,76,83,255,2
16881,76,84,255,2
16882,76,85,255,2
16883,76,86,255,2
16884,76,87,255,2
16885,76,88,255,2
16886,76,89,255,2
16887,76,90,255,2
16888,76,91,255,2
16889,76,92,255,2
16890,76,93,255,2
16891,76,94,255,2
16892,76,95,255,2
16893,76,96,255,2
16894,76,97,255,2
16895,76,98,255,2
16896,76,99,255,2
16897,76,100,255,2
16898,76,101,255,2
16899,76,102,255,2
16900,76,103,255,2
16901,76,104,255,2
16902,76,105,255,2
16903,76,106,255,2
16904,76,107,255,2
16905,76,108,255,2
16906,76,109,255,2
16907,76,110,255,2
16908,76,111,255,2
16909,76,112,255,2
16910,76,113,255,2
16911,76,114,255,2
16912,76,115,255,2
16913,76,116,255,2
16914,76,117,255,2
16915,76,118,255,2
16916,76,119,255,2
16917,76,120,255,2
16918,76,121,255,2
16919,76,122,255,2
16920,76,123,255,2
16921,76,124,255,2
16922,76,125,255,2
16923,76,126,255,2
16924,76,127,255,2
16925,76,128,255,2
16926,76,129,255,2
16927,76,130,255,2
16928,76,131,255,2
16929,76,132,255,2
16930,76,133,255,2
16931,76,134,255,2
16932,76,135,255,2
16933,76,136,255,2
16934,76,137,255,2
16935,76,138,255,2
16936,76,139,255,2
16937,76,140,255,2
16938,76,141,255,2
16939,76,142,255,2
16940,76,143,255,2
16941,76,144,255,2
16942,76,145,255,2
16943,76,146,255,2
16944,76,147,255,2
16945,76,148,255,2
16946,76,149,255,2
16947,76,150,255,2
16948,76,151,255,2
16949,76,152,255,2
16950,76,153,255,2
16951,76,154,255,2
16952,76,155,255,2
16953,76,156,255,2
16954,76,157,255,2
16955,76,158,255,2
16956,76,159,255,2
16957,76,160,255,2
16965,76,168,255,3
16966,76,169,255,3
16967,76,170,255,3
16968,76,171,255,3
16969,76,172,255,3
16970,76,173,255,3
16971,76,174,255,3
16972,76,175,255,3
16973,76,176,255,3
16974,76,177,255,3
17064,77,46,255,3
17065,77,47,255,3
17066,77,48,255,3
17067,77,49,255,3
17068,77,50,255,3
17069,77,51,255,3
17070,77,52,255,3
17071,77,53,255,3
17072,77,54,255,3
17073,77,55,255,3
17074,77,56,255,3
17075,77,57,255,3
17076,77,58,255,3
17077,77,59,255,3
17078,77,60,255,3
17082,77,64,255,3
17083,77,65,255,3
17087,77,69,255,2
17088,77,70,255,2
17089,77,71,255,2
17090,77,72,255,2
17091,77,73,255,2
17092,77,74,255,2
17093,77,75,255,2
17094,77,76,255,2
17095,77,77,255,2
17096,77,78,255,2
17097,77,79,255,2
17098,77,80,255,2
17099,77,81,255,2
17100,77,82,255,2
17101,77,83,255,2
17102,77,84,255,2
17103,77,85,255,2
17104,77,86,255,2
17105,77,87,255,2
17106,77,88,255,2
17107,77,89,255,2
17108,77,90,255,2
17109,77,91,255,2
17110,77,92,255,2
17111,77,93,255,2
17112,77,94,255,2
17113,77,95,255,2
17114,77,96,255,2
17115,77,97,255,2
17116,77,98,255,2
17117,77,99,255,2
17118,77,100,255,2
17119,77,101,255,2
17120,77,102,255,2
17121,77,103,255,2
17122,77,104,255,2
17123,77,105,255,2
17124,77,106,255,2
17125,77,107,255,2
17126,77,108,255,2
17127,77,109,255,2
17128,77,110,255,2
17129,77,111,255,2
17130,77,112,255,2
17131,77,113,255,2
17132,77,114,255,2
17133,77,115,255,2
17134,77,116,255,2
17135,77,117,255,2
17136,77,118,255,2
17137,77,119,255,2
17138,77,120,255,2
17139,77,121,255,2
17140,77,122,255,2
17141,77,123,255,2
17142,77,124,255,2
17143,77,125,255,2
17144,77,126,255,2
17145,77,127,255,2
17146,77,128,255,2
17147,77,129,255,2
17148,77,130,255,2
17149,77,131,255,2
17150,77,132,255,2
17151,77,133,255,2
17152,77,134,255,2
17153,77,135,255,2
17154,77,136,255,2
17155,77,137,255,2
17156,77,138,255,2
17157,77,139,255,2
17158,77,140,255,2
17159,77,141,255,2
17160,77,142,255,2
17161,77,143,255,2
17162,77,144,255,2
17163,77,145,255,2
17164,77,146,255,2
17165,77,147,255,2
17166,77,148,255,2
17167,77,149,255,2
17168,77,150,255,2
17169,77,151,255,2
17170,77,152,255,2
17171,77,153,255,2
17172,77,154,255,2
17173,77,155,255,2
17174,77,156,255,2
17175,77,157,255,2
17176,77,158,255,2
17177,77,159,255,2
17178,77,160,255,2
17179,77,161,255,2
17186,77,168,255,3
17187,77,169,255,3
17188,77,170,255,3
17189,77,171,255,3
17190,77,172,255,3
17191,77,173,255,3
17192,77,174,255,3
17193,77,175,255,3
17194,77,176,255,3
17195,77,177,255,3
17283,78,44,255,3
17284,78,45,255,3
17285,78,46,255,3
17286,78,47,255,3
17287,78,48,255,3
17288,78,49,255,3
17289,78,50,255,3
17290,78,51,255,3
17291,78,52,255,3
17292,78,53,255,3
17293,78,54,255,3
17294,78,55,255,3
17295,78,56,255,3
17296,78,57,255,3
17297,78,58,255,3
17298,78,59,255,3
17299,78,60,255,3
17300,78,61,255,3
17301,78,62,255,3
17302,78,63,255,3
17303,78,64,255,3
17307,78,68,255,2
17308,78,69,255,2
17309,78,70,255,2
17310,78,71,255,2
17311,78,72,255,2
17312,78,73,255,2
17313,78,74,255,2
17314,78,75,255,2
17315,78,76,255,2
17316,78,77,255,2
17317,78,78,255,2
17318,78,79,255,2
17319,78,80,255,2
17320,78,81,255,2
17321,78,82,255,2
17322,78,83,255,2
17323,78,84,255,2
17324,78,85,255,2
17325,78,86,255,2
17326,78,87,255,2
17327,78,88,255,2
17328,78,89,255,2
17329,78,90,255,2
17330,78,91,255,2
17331,78,92,255,2
17332,78,93,255,2
17333,78,94,255,2
17334,78,95,255,2
17335,78,96,255,2
17336,78,97,255,2
17337,78,98,255,2
17338,78,99,255,2
17339,78,100,255,2
17340,78,101,255,2
17341,78,102,255,2
17342,78,103,255,2
17343,78,104,255,2
17344,78,105,255,2
17345,78,106,255,2
17346,78,107,255,2
17347,78,108,255,2
17348,78,109,255,2
17349,78,110,255,2
17350,78,111,255,2
17351,78,112,255,2
17352,78,113,255,2
17353,78,114,255,2
17354,78,115,255,2
17355,78,116,255,2
17356,78,117,255,2
17357,78,118,255,2
17358,78,119,255,2
17359,78,120,255,2
17360,78,121,255,2
17361,78,122,255,2
17362,78,123,255,2
17363,78,124,255,2
17364,78,125,255,2
17365,78,126,255,2
17366,78,127,255,2
17367,78,128,255,2
17368,78,129,255,2
17369,78,130,255,2
17370,78,131,255,2
17371,78,132,255,2
17372,78,133,255,2
17373,78,134,255,2
17374,78,135,255,2
17375,78,136,255,2
17376,78,137,255,2
17377,78,138,255,2
17378,78,139,255,2
17379,78,140,255,2
17380,78,141,255,2
17381,78,142,255,2
17382,78,143,255,2
17383,78,144,255,2
17384,78,145,255,2
17385,78,146,255,2
17386,78,147,255,2
17387,78,148,255,2
17388,78,149,255,2
17389,78,150,255,2
17390,78,151,255,2
17391,78,152,255,2
17392,78,153,255,2
17393,78,154,255,2
17394,78,155,255,2
17395,78,156,255,2
17396,78,157,255,2
17397,78,158,255,2
17398,78,159,255,2
17399,78,160,255,2
17400,78,161,255,2
17408,78,169,255,3
17409,78,170,255,3
17410,78,171,255,3
17411,78,172,255,3
17412,78,173,255,3
17413,78,174,255,3
17414,78,175,255,3
17415,78,176,255,3
17416,78,177,255,3
17417,78,178,255,3
17503,79,43,255,3
17504,79,44,255,3
17505,79,45,255,3
17506,79,46,255,3
17507,79,47,255,3
17508,79,48,255,3
17509,79,49,255,3
17510,79,50,255,3
17511,79,51,255,3
17512,79,52,255,3
17513,79,53,255,3
17514,79,54,255,3
17515,79,55,255,3
17516,79,56,255,3
17517,79,57,255,3
17518,79,58,255,3
17519,79,59,255,3
17520,79,60,255,3
17521,79,61,255,3
17522,79,62,255,3
17523,79,63,255,3
17528,79,68,255,2
17529,79,69,255,2
17530,79,70,255,2
17531,79,71,255,2
17532,79,72,255,2
17533,79,73,255,2
17534,79,74,255,2
17535,79,75,255,2
17536,79,76,255,2
17537,79,77,255,2
17538,79,78,255,2
17539,79,79,255,2
17540,79,80,255,2
17541,79,81,255,2
17542,79,82,255,2
17543,79,83,255,2
17544,79,84,255,2
17545,79,85,255,2
17546,79,86,255,2
17547,79,87,255,2
17548,79,88,255,2
17549,79,89,255,2
17550,79,90,255,2
17551,79,91,255,2
17552,79,92,255,2
17553,79,93,255,2
17554,79,94,255,2
17555,79,95,255,2
17556,79,96,255,2
17557,79,97,255,2
17558,79,98,255,2
17559,79,99,255,2
17560,79,100,255,2
17561,79,101,255,2
17562,79,102,255,2
17563,79,103,255,2
17564,79,104,255,2
17565,79,105,255,2
17566,79,106,255,2
17567,79,107,255,2
17568,79,108,255,2
17569,79,109,255,2
17570,79,110,255,2
17571,79,111,255,2
17572,79,112,255,2
17573,79,113,255,2
17574,79,114,255,2
17575,79,115,255,2
17576,79,116,255,2
17577,79,117,255,2
17578,79,118,255,2
17579,79,119,255,2
17580,79,120,255,2
17581,79,121,255,2
17582,79,122,255,2
17583,79,123,255,2
17584,79,124,255,2
17585,79,125,255,2
17586,79,126,255,2
17587,79,127,255,2
17588,79,128,255,2
17589,79,129,255,2
17590,79,130,255,2
17591,79,131,255,2
17592,79,132,255,2
17593,79,133,255,2
17594,79,134,255,2
17595,79,135,255,2
17596,79,136,255,2
17597,79,137,255,2
17598,79,138,255,2
17599,79,139,255,2
17600,79,140,255,2
17601,79,141,255,2
17602,79,142,255,2
17603,79,143,255,2
17604,79,144,255,2
17605,79,145,255,2
17606,79,146,255,2
17607,79,147,255,2
17608,79,148,255,2
17609,79,149,255,2
17610,79,150,255,2
17611,79,151,255,2
17612,79,152,255,2
17613,79,153,255,2
17614,79,154,255,2
17615,79,155,255,2
17616,79,156,255,2
17617,79,157,255,2
17618,79,158,255,2
17619,79,159,255,2
17620,79,160,255,2
17621,79,161,255,2
17629,79,169,255,3
17630,79,170,255,3
17631,79,171,255,3
17632,79,172,255,3
17633,79,173,255,3
17634,79,174,255,3
17635,79,175,255,3
17636,79,176,255,3
17637,79,177,255,3
17638,79,178,255,3
17723,80,42,255,3
17724,80,43,255,3
17725,80,44,255,3
17726,80,45,255,3
17727,80,46,255,3
17728,80,47,255,3
17729,80,48,255,3
17730,80,49,255,3
17731,80,50,255,3
17732,80,51,255,3
17733,80,52,255,3
17734,80,53,255,3
17735,80,54,255,3
17736,80,55,255,3
17737,80,56,255,3
17738,80,57,255,3
17741,80,60,255,3
17742,80,61,255,3
17743,80,62,255,3
17748,80,67,255,2
17749,80,68,255,2
17750,80,69,255,2
17751,80,70,255,2
17752,80,71,255,2
17753,80,72,255,2
17754,80,73,255,2
17755,80,74,255,2
17756,80,75,255,2
17757,80,76,255,2
17758,80,77,255,2
17759,80,78,255,2
17760,80,79,255,2
17761,80,80,255,2
17762,80,81,255,2
17763,80,82,255,2
17764,80,83,255,2
17765,80,84,255,2
17766,80,85,255,2
17767,80,86,255,2
17768,80,87,255,2
17769,80,88,255,2
17770,80,89,255,2
17771,80,90,255,2
17772,80,91,255,2
17773,80,92,255,2
17774,80,93,255,2
17775,80,94,255,2
17776,80,95,255,2
17777,80,96,255,2
17778,80,97,255,2
17779,80,98,255,2
17780,80,99,255,2
17781,80,100,255,2
17782,80,101,255,2
17783,80,102,255,2
17784,80,103,255,2
17785,80,104,255,2
17786,80,105,255,2
17787,80,106,255,2
17788,80,107,255,2
17789,80,108,255,2
17790,80,109,255,2
17791,80,110,255,2
17792,80,111,255,2
17793,80,112,255,2
17794,80,113,255,2
17795,80,114,255,2
17796,80,115,255,2
17797,80,116,255,2
17798,80,117,255,2
17799,80,118,255,2
17800,80,119,255,2
17801,80,120,255,2
17802,80,121,255,2
17803,80,122,255,2
17804,80,123,255,2
17805,80,124,255,2
17806,80,125,255,2
17807,80,126,255,2
17808,80,127,255,2
17809,80,128,255,2
17810,80,129,255,2
17811,80,130,255,2
17812,80,131,255,2
17813,80,132,255,2
17814,80,133,255,2
17815,80,134,255,2
17816,80,135,255,2
17817,80,136,255,2
17818,80,137,255,2
17819,80,138,255,2
17820,80,139,255,2
17821,80,140,255,2
17822,80,141,255,2
17823,80,142,255,2
17824,80,143,255,2
17825,80,144,255,2
17826,80,145,255,2
17827,80,146,255,2
17828,80,147,255,2
17829,80,148,255,2
17830,80,149,255,2
17831,80,150,255,2
17832,80,151,255,2
17833,80,152,255,2
17834,80,153,255,2
17835,80,154,255,2
17836,80,155,255,2
17837,80,156,255,2
17838,80,157,255,2
17839,80,158,255,2
17840,80,159,255,2
17841,80,160,255,2
17842,80,161,255,2
17850,80,169,255,3
17851,80,170,255,3
17852,80,171,255,3
17853,80,172,255,3
17854,80,173,255,3
17855,80,174,255,3
17856,80,175,255,3
17857,80,176,255,3
17858,80,177,255,3
17859,80,178,255,3
17860,80,179,255,3
17943,81,41,255,3
17944,81,42,255,3
17945,81,43,255,3
17946,81,44,255,3
17947,81,45,255,3
17948,81,46,255,3
17949,81,47,255,3
17950,81,48,255,3
17951,81,49,255,3
17952,81,50,255,3
17953,81,51,255,3
17954,81,52,255,3
17955,81,53,255,3
17956,81,54,255,3
17957,81,55,255,3
17958,81,56,255,3
17959,81,57,255,3
17962,81,60,255,3
17963,81,61,255,3
17964,81,62,255,3
17968,81,66,255,2
17969,81,67,255,2
17970,81,68,255,2
17971,81,69,255,2
17972,81,70,255,2
17973,81,71,255,2
17974,81,72,255,2
17975,81,73,255,2
17976,81,74,255,2
17977,81,75,255,2
17978,81,76,255,2
17979,81,77,255,2
17980,81,78,255,2
17981,81,79,255,2
17982,81,80,255,2
17983,81,81,255,2
17984,81,82,255,2
17985,81,83,255,2
17986,81,84,255,2
17987,81,85,255,2
17988,81,86,255,2
17989,81,87,255,2
17990,81,88,255,2
17991,81,89,255,2
17992,81,90,255,2
17993,81,91,255,2
17994,81,92,255,2
17995,81,93,255,2
17996,81,94,255,2
17997,81,95,255,2
17998,81,96,255,2
17999,81,97,255,2
18000,81,98,255,2
18001,81,99,255,2
18002,81,100,255,2
18003,81,101,255,2
18004,81,102,255,2
18005,81,103,255,2
18006,81,104,255,2
18007,81,105,255,2
18008,81,106,255,2
18009,81,107,255,2
18010,81,108,255,2
18011,81,109,255,2
18012,81,110,255,2
18013,81,111,255,2
18014,81,112,255,2
18015,81,113,255,2
18016,81,114,255,2
18017,81,115,255,2
18018,81,116,255,2
18019,81,117,255,2
18020,81,118,255,2
18021,81,119,255,2
18022,81,120,255,2
18023,81,121,255,2
18024,81,122,255,2
18025,81,123,255,2
18026,81,124,255,2
18027,81,125,255,2
18028,81,126,255,2
18029,81,127,255,2
18030,81,128,255,2
18031,81,129,255,2
18032,81,130,255,2
18033,81,131,255,2
18034,81,132,255,2
18035,81,133,255,2
18036,81,134,255,2
18037,81,135,255,2
18038,81,136,255,2
18039,81,137,255,2
18040,81,138,255,2
18041,81,139,255,2
18042,81,140,255,2
18043,81,141,255,2
18044,81,142,255,2
18045,81,143,255,2
18046,81,144,255,2
18047,81,145,255,2
18048,81,146,255,2
18049,81,147,255,2
18050,81,148,255,2
18051,81,149,255,2
18052,81,150,255,2
18053,81,151,255,2
18054,81,152,255,2
18055,81,153,255,2
18056,81,154,255,2
18057,81,155,255,2
18058,81,156,255,2
18059,81,157,255,2
18060,81,158,255,2
18061,81,159,255,2
18062,81,160,255,2
18063,81,161,255,2
18072,81,170,255,3
18073,81,171,255,3
18074,81,172,255,3
18075,81,173,255,3
18076,81,174,255,3
18077,81,175,255,3
18078,81,176,255,3
18079,81,177,255,3
18080,81,178,255,3
18081,81,179,255,3
18163,82,40,255,3
18164,82,41,255,3
18165,82,42,255,3
18166,82,43,255,3
18167,82,44,255,3
18168,82,45,255,3
18169,82,46,255,3
18170,82,47,255,3
18171,82,48,255,3
18172,82,49,255,3
18173,82,50,255,3
18174,82,51,255,3
18175,82,52,255,3
18176,82,53,255,3
18177,82,54,255,3
18178,82,55,255,3
18179,82,56,255,3
18180,82,57,255,3
18183,82,60,255,3
18184,82,61,255,3
18188,82,65,255,2
18189,82,66,255,2
18190,82,67,255,2
18191,82,68,255,2
18192,82,69,255,2
18193,82,70,255,2
18194,82,71,255,2
18195,82,72,255,2
18196,82,73,255,2
18197,82,74,255,2
18198,82,75,255,2
18199,82,76,255,2
18200,82,77,255,2
18201,82,78,255,2
18202,82,79,255,2
18203,82,80,255,2
18204,82,81,255,2
18205,82,82,255,2
18206,82,83,255,2
18207,82,84,255,2
18208,82,85,255,2
18209,82,86,255,2
18210,82,87,255,2
18211,82,88,255,2
18212,82,89,255,2
18213,82,90,255,2
18214,82,91,255,2
18215,82,92,255,2
18216,82,93,255,2
18217,82,94,255,2
18218,82,95,255,2
18219,82,96,255,2
18220,82,97,255,2
18221,82,98,255,2
18222,82,99,255,2
18223,82,100,255,2
18224,82,101,255,2
18225,82,102,255,2
18226,82,103,255,2
18227,82,104,255,2
18228,82,105,255,2
18229,82,106,255,2
18230,82,107,255,2
18231,82,108,255,2
18232,82,109,255,2
18233,82,110,255,2
18234,82,111,255,2
18235,82,112,255,2
18236,82,113,255,2
18237,82,114,255,2
18238,82,115,255,2
18239,82,116,255,2
18240,82,117,255,2
18241,82,118,255,2
18242,82,119,255,2
18243,82,120,255,2
18244,82,121,255,2
18245,82,122,255,2
18246,82,123,255,2
18247,82,124,255,2
18248,82,125,255,2
18249,82,126,255,2
18250,82,127,255,2
18251,82,128,255,2
18252,82,129,255,2
18253,82,130,255,2
18254,82,131,255,2
18255,82,132,255,2
18256,82,133,255,2
18257,82,134,255,2
18258,82,135,255,2
18259,82,136,255,2
18260,82,137,255,2
18261,82,138,255,2
18262,82,139,255,2
18263,82,140,255,2
18264,82,141,255,2
18265,82,142,255,2
18266,82,143,255,2
